scope,task,sample_index,origin_row,origin_time,target_start,target_end,block,all_required_values_finite,formal_test_sample
selection_interval_L0_not_test_not_neural,24h_1h,3161,3185,2014-09-10T17:00:00,2014-09-10T17:00:00,2014-09-10T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3162,3186,2014-09-10T18:00:00,2014-09-10T18:00:00,2014-09-10T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3163,3187,2014-09-10T19:00:00,2014-09-10T19:00:00,2014-09-10T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3164,3188,2014-09-10T20:00:00,2014-09-10T20:00:00,2014-09-10T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3165,3189,2014-09-10T21:00:00,2014-09-10T21:00:00,2014-09-10T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3166,3190,2014-09-10T22:00:00,2014-09-10T22:00:00,2014-09-10T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3167,3191,2014-09-10T23:00:00,2014-09-10T23:00:00,2014-09-10T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3168,3192,2014-09-11T00:00:00,2014-09-11T00:00:00,2014-09-11T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3169,3193,2014-09-11T01:00:00,2014-09-11T01:00:00,2014-09-11T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3170,3194,2014-09-11T02:00:00,2014-09-11T02:00:00,2014-09-11T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3171,3195,2014-09-11T03:00:00,2014-09-11T03:00:00,2014-09-11T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3172,3196,2014-09-11T04:00:00,2014-09-11T04:00:00,2014-09-11T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3173,3197,2014-09-11T05:00:00,2014-09-11T05:00:00,2014-09-11T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3174,3198,2014-09-11T06:00:00,2014-09-11T06:00:00,2014-09-11T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3175,3199,2014-09-11T07:00:00,2014-09-11T07:00:00,2014-09-11T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3176,3200,2014-09-11T08:00:00,2014-09-11T08:00:00,2014-09-11T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3177,3201,2014-09-11T09:00:00,2014-09-11T09:00:00,2014-09-11T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3178,3202,2014-09-11T10:00:00,2014-09-11T10:00:00,2014-09-11T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3179,3203,2014-09-11T11:00:00,2014-09-11T11:00:00,2014-09-11T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3180,3204,2014-09-11T12:00:00,2014-09-11T12:00:00,2014-09-11T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3181,3205,2014-09-11T13:00:00,2014-09-11T13:00:00,2014-09-11T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3182,3206,2014-09-11T14:00:00,2014-09-11T14:00:00,2014-09-11T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3183,3207,2014-09-11T15:00:00,2014-09-11T15:00:00,2014-09-11T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3184,3208,2014-09-11T16:00:00,2014-09-11T16:00:00,2014-09-11T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3185,3209,2014-09-11T17:00:00,2014-09-11T17:00:00,2014-09-11T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3186,3210,2014-09-11T18:00:00,2014-09-11T18:00:00,2014-09-11T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3187,3211,2014-09-11T19:00:00,2014-09-11T19:00:00,2014-09-11T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3188,3212,2014-09-11T20:00:00,2014-09-11T20:00:00,2014-09-11T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3189,3213,2014-09-11T21:00:00,2014-09-11T21:00:00,2014-09-11T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3190,3214,2014-09-11T22:00:00,2014-09-11T22:00:00,2014-09-11T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3191,3215,2014-09-11T23:00:00,2014-09-11T23:00:00,2014-09-11T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3192,3216,2014-09-12T00:00:00,2014-09-12T00:00:00,2014-09-12T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3193,3217,2014-09-12T01:00:00,2014-09-12T01:00:00,2014-09-12T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3194,3218,2014-09-12T02:00:00,2014-09-12T02:00:00,2014-09-12T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3195,3219,2014-09-12T03:00:00,2014-09-12T03:00:00,2014-09-12T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3196,3220,2014-09-12T04:00:00,2014-09-12T04:00:00,2014-09-12T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3197,3221,2014-09-12T05:00:00,2014-09-12T05:00:00,2014-09-12T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3198,3222,2014-09-12T06:00:00,2014-09-12T06:00:00,2014-09-12T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3199,3223,2014-09-12T07:00:00,2014-09-12T07:00:00,2014-09-12T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3200,3224,2014-09-12T08:00:00,2014-09-12T08:00:00,2014-09-12T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3201,3225,2014-09-12T09:00:00,2014-09-12T09:00:00,2014-09-12T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3202,3226,2014-09-12T10:00:00,2014-09-12T10:00:00,2014-09-12T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3203,3227,2014-09-12T11:00:00,2014-09-12T11:00:00,2014-09-12T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3204,3228,2014-09-12T12:00:00,2014-09-12T12:00:00,2014-09-12T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3205,3229,2014-09-12T13:00:00,2014-09-12T13:00:00,2014-09-12T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3206,3230,2014-09-12T14:00:00,2014-09-12T14:00:00,2014-09-12T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3207,3231,2014-09-12T15:00:00,2014-09-12T15:00:00,2014-09-12T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3208,3232,2014-09-12T16:00:00,2014-09-12T16:00:00,2014-09-12T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3209,3233,2014-09-12T17:00:00,2014-09-12T17:00:00,2014-09-12T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3210,3234,2014-09-12T18:00:00,2014-09-12T18:00:00,2014-09-12T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3211,3235,2014-09-12T19:00:00,2014-09-12T19:00:00,2014-09-12T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3212,3236,2014-09-12T20:00:00,2014-09-12T20:00:00,2014-09-12T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3213,3237,2014-09-12T21:00:00,2014-09-12T21:00:00,2014-09-12T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3214,3238,2014-09-12T22:00:00,2014-09-12T22:00:00,2014-09-12T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3215,3239,2014-09-12T23:00:00,2014-09-12T23:00:00,2014-09-12T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3216,3240,2014-09-13T00:00:00,2014-09-13T00:00:00,2014-09-13T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3217,3241,2014-09-13T01:00:00,2014-09-13T01:00:00,2014-09-13T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3218,3242,2014-09-13T02:00:00,2014-09-13T02:00:00,2014-09-13T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3219,3243,2014-09-13T03:00:00,2014-09-13T03:00:00,2014-09-13T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3220,3244,2014-09-13T04:00:00,2014-09-13T04:00:00,2014-09-13T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3221,3245,2014-09-13T05:00:00,2014-09-13T05:00:00,2014-09-13T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3222,3246,2014-09-13T06:00:00,2014-09-13T06:00:00,2014-09-13T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3223,3247,2014-09-13T07:00:00,2014-09-13T07:00:00,2014-09-13T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3224,3248,2014-09-13T08:00:00,2014-09-13T08:00:00,2014-09-13T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3225,3249,2014-09-13T09:00:00,2014-09-13T09:00:00,2014-09-13T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3226,3250,2014-09-13T10:00:00,2014-09-13T10:00:00,2014-09-13T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3227,3251,2014-09-13T11:00:00,2014-09-13T11:00:00,2014-09-13T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3228,3252,2014-09-13T12:00:00,2014-09-13T12:00:00,2014-09-13T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3229,3253,2014-09-13T13:00:00,2014-09-13T13:00:00,2014-09-13T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3230,3254,2014-09-13T14:00:00,2014-09-13T14:00:00,2014-09-13T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3231,3255,2014-09-13T15:00:00,2014-09-13T15:00:00,2014-09-13T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3232,3256,2014-09-13T16:00:00,2014-09-13T16:00:00,2014-09-13T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3233,3257,2014-09-13T17:00:00,2014-09-13T17:00:00,2014-09-13T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3234,3258,2014-09-13T18:00:00,2014-09-13T18:00:00,2014-09-13T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3235,3259,2014-09-13T19:00:00,2014-09-13T19:00:00,2014-09-13T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3236,3260,2014-09-13T20:00:00,2014-09-13T20:00:00,2014-09-13T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3237,3261,2014-09-13T21:00:00,2014-09-13T21:00:00,2014-09-13T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3238,3262,2014-09-13T22:00:00,2014-09-13T22:00:00,2014-09-13T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3239,3263,2014-09-13T23:00:00,2014-09-13T23:00:00,2014-09-13T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3240,3264,2014-09-14T00:00:00,2014-09-14T00:00:00,2014-09-14T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3241,3265,2014-09-14T01:00:00,2014-09-14T01:00:00,2014-09-14T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3242,3266,2014-09-14T02:00:00,2014-09-14T02:00:00,2014-09-14T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3243,3267,2014-09-14T03:00:00,2014-09-14T03:00:00,2014-09-14T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3244,3268,2014-09-14T04:00:00,2014-09-14T04:00:00,2014-09-14T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3245,3269,2014-09-14T05:00:00,2014-09-14T05:00:00,2014-09-14T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3246,3270,2014-09-14T06:00:00,2014-09-14T06:00:00,2014-09-14T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3247,3271,2014-09-14T07:00:00,2014-09-14T07:00:00,2014-09-14T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3248,3272,2014-09-14T08:00:00,2014-09-14T08:00:00,2014-09-14T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3249,3273,2014-09-14T09:00:00,2014-09-14T09:00:00,2014-09-14T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3250,3274,2014-09-14T10:00:00,2014-09-14T10:00:00,2014-09-14T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3251,3275,2014-09-14T11:00:00,2014-09-14T11:00:00,2014-09-14T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3252,3276,2014-09-14T12:00:00,2014-09-14T12:00:00,2014-09-14T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3253,3277,2014-09-14T13:00:00,2014-09-14T13:00:00,2014-09-14T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3254,3278,2014-09-14T14:00:00,2014-09-14T14:00:00,2014-09-14T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3255,3279,2014-09-14T15:00:00,2014-09-14T15:00:00,2014-09-14T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3256,3280,2014-09-14T16:00:00,2014-09-14T16:00:00,2014-09-14T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3257,3281,2014-09-14T17:00:00,2014-09-14T17:00:00,2014-09-14T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3258,3282,2014-09-14T18:00:00,2014-09-14T18:00:00,2014-09-14T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3259,3283,2014-09-14T19:00:00,2014-09-14T19:00:00,2014-09-14T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3260,3284,2014-09-14T20:00:00,2014-09-14T20:00:00,2014-09-14T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3261,3285,2014-09-14T21:00:00,2014-09-14T21:00:00,2014-09-14T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3262,3286,2014-09-14T22:00:00,2014-09-14T22:00:00,2014-09-14T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3263,3287,2014-09-14T23:00:00,2014-09-14T23:00:00,2014-09-14T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3264,3288,2014-09-15T00:00:00,2014-09-15T00:00:00,2014-09-15T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3265,3289,2014-09-15T01:00:00,2014-09-15T01:00:00,2014-09-15T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3266,3290,2014-09-15T02:00:00,2014-09-15T02:00:00,2014-09-15T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3267,3291,2014-09-15T03:00:00,2014-09-15T03:00:00,2014-09-15T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3268,3292,2014-09-15T04:00:00,2014-09-15T04:00:00,2014-09-15T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3269,3293,2014-09-15T05:00:00,2014-09-15T05:00:00,2014-09-15T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3270,3294,2014-09-15T06:00:00,2014-09-15T06:00:00,2014-09-15T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3271,3295,2014-09-15T07:00:00,2014-09-15T07:00:00,2014-09-15T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3272,3296,2014-09-15T08:00:00,2014-09-15T08:00:00,2014-09-15T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3273,3297,2014-09-15T09:00:00,2014-09-15T09:00:00,2014-09-15T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3274,3298,2014-09-15T10:00:00,2014-09-15T10:00:00,2014-09-15T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3275,3299,2014-09-15T11:00:00,2014-09-15T11:00:00,2014-09-15T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3276,3300,2014-09-15T12:00:00,2014-09-15T12:00:00,2014-09-15T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3277,3301,2014-09-15T13:00:00,2014-09-15T13:00:00,2014-09-15T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3278,3302,2014-09-15T14:00:00,2014-09-15T14:00:00,2014-09-15T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3279,3303,2014-09-15T15:00:00,2014-09-15T15:00:00,2014-09-15T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3280,3304,2014-09-15T16:00:00,2014-09-15T16:00:00,2014-09-15T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3281,3305,2014-09-15T17:00:00,2014-09-15T17:00:00,2014-09-15T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3282,3306,2014-09-15T18:00:00,2014-09-15T18:00:00,2014-09-15T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3283,3307,2014-09-15T19:00:00,2014-09-15T19:00:00,2014-09-15T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3284,3308,2014-09-15T20:00:00,2014-09-15T20:00:00,2014-09-15T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3285,3309,2014-09-15T21:00:00,2014-09-15T21:00:00,2014-09-15T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3286,3310,2014-09-15T22:00:00,2014-09-15T22:00:00,2014-09-15T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3287,3311,2014-09-15T23:00:00,2014-09-15T23:00:00,2014-09-15T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3288,3312,2014-09-16T00:00:00,2014-09-16T00:00:00,2014-09-16T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3289,3313,2014-09-16T01:00:00,2014-09-16T01:00:00,2014-09-16T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3290,3314,2014-09-16T02:00:00,2014-09-16T02:00:00,2014-09-16T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3291,3315,2014-09-16T03:00:00,2014-09-16T03:00:00,2014-09-16T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3292,3316,2014-09-16T04:00:00,2014-09-16T04:00:00,2014-09-16T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3293,3317,2014-09-16T05:00:00,2014-09-16T05:00:00,2014-09-16T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3294,3318,2014-09-16T06:00:00,2014-09-16T06:00:00,2014-09-16T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3295,3319,2014-09-16T07:00:00,2014-09-16T07:00:00,2014-09-16T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3296,3320,2014-09-16T08:00:00,2014-09-16T08:00:00,2014-09-16T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3297,3321,2014-09-16T09:00:00,2014-09-16T09:00:00,2014-09-16T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3298,3322,2014-09-16T10:00:00,2014-09-16T10:00:00,2014-09-16T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3299,3323,2014-09-16T11:00:00,2014-09-16T11:00:00,2014-09-16T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3300,3324,2014-09-16T12:00:00,2014-09-16T12:00:00,2014-09-16T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3301,3325,2014-09-16T13:00:00,2014-09-16T13:00:00,2014-09-16T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3302,3326,2014-09-16T14:00:00,2014-09-16T14:00:00,2014-09-16T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3303,3327,2014-09-16T15:00:00,2014-09-16T15:00:00,2014-09-16T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3304,3328,2014-09-16T16:00:00,2014-09-16T16:00:00,2014-09-16T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3305,3329,2014-09-16T17:00:00,2014-09-16T17:00:00,2014-09-16T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3306,3330,2014-09-16T18:00:00,2014-09-16T18:00:00,2014-09-16T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3307,3331,2014-09-16T19:00:00,2014-09-16T19:00:00,2014-09-16T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3308,3332,2014-09-16T20:00:00,2014-09-16T20:00:00,2014-09-16T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3309,3333,2014-09-16T21:00:00,2014-09-16T21:00:00,2014-09-16T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3310,3334,2014-09-16T22:00:00,2014-09-16T22:00:00,2014-09-16T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3311,3335,2014-09-16T23:00:00,2014-09-16T23:00:00,2014-09-16T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3312,3336,2014-09-17T00:00:00,2014-09-17T00:00:00,2014-09-17T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3313,3337,2014-09-17T01:00:00,2014-09-17T01:00:00,2014-09-17T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3314,3338,2014-09-17T02:00:00,2014-09-17T02:00:00,2014-09-17T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3315,3339,2014-09-17T03:00:00,2014-09-17T03:00:00,2014-09-17T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3316,3340,2014-09-17T04:00:00,2014-09-17T04:00:00,2014-09-17T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3317,3341,2014-09-17T05:00:00,2014-09-17T05:00:00,2014-09-17T05:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3318,3342,2014-09-17T06:00:00,2014-09-17T06:00:00,2014-09-17T06:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3319,3343,2014-09-17T07:00:00,2014-09-17T07:00:00,2014-09-17T07:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3320,3344,2014-09-17T08:00:00,2014-09-17T08:00:00,2014-09-17T08:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3321,3345,2014-09-17T09:00:00,2014-09-17T09:00:00,2014-09-17T09:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3322,3346,2014-09-17T10:00:00,2014-09-17T10:00:00,2014-09-17T10:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3323,3347,2014-09-17T11:00:00,2014-09-17T11:00:00,2014-09-17T11:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3324,3348,2014-09-17T12:00:00,2014-09-17T12:00:00,2014-09-17T12:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3325,3349,2014-09-17T13:00:00,2014-09-17T13:00:00,2014-09-17T13:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3326,3350,2014-09-17T14:00:00,2014-09-17T14:00:00,2014-09-17T14:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3327,3351,2014-09-17T15:00:00,2014-09-17T15:00:00,2014-09-17T15:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3328,3352,2014-09-17T16:00:00,2014-09-17T16:00:00,2014-09-17T16:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3329,3353,2014-09-17T17:00:00,2014-09-17T17:00:00,2014-09-17T17:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3330,3354,2014-09-17T18:00:00,2014-09-17T18:00:00,2014-09-17T18:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3331,3355,2014-09-17T19:00:00,2014-09-17T19:00:00,2014-09-17T19:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3332,3356,2014-09-17T20:00:00,2014-09-17T20:00:00,2014-09-17T20:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3333,3357,2014-09-17T21:00:00,2014-09-17T21:00:00,2014-09-17T21:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3334,3358,2014-09-17T22:00:00,2014-09-17T22:00:00,2014-09-17T22:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3335,3359,2014-09-17T23:00:00,2014-09-17T23:00:00,2014-09-17T23:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3336,3360,2014-09-18T00:00:00,2014-09-18T00:00:00,2014-09-18T00:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3337,3361,2014-09-18T01:00:00,2014-09-18T01:00:00,2014-09-18T01:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3338,3362,2014-09-18T02:00:00,2014-09-18T02:00:00,2014-09-18T02:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3339,3363,2014-09-18T03:00:00,2014-09-18T03:00:00,2014-09-18T03:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3340,3364,2014-09-18T04:00:00,2014-09-18T04:00:00,2014-09-18T04:00:00,Q4,True,False
selection_interval_L0_not_test_not_neural,24h_1h,3341,3365,2014-09-18T05:00:00,2014-09-18T05:00:00,2014-09-18T05:00:00,Q4,True,False
